fight_num,date,location,event,result_1,result_2,weight_class,fighter_1,fighter_2,method,round,time,time format,referee,details,kd_1,kd_2,kd_received_1,kd_received_2,sig_str_landed_1,sig_str_landed_2,sig_str_attempts_1,sig_str_attempts_2,sig_str_received_1,sig_str_received_2,sig_str_avoided_1,sig_str_avoided_2,sig_str_percent_1,sig_str_percent_2,str_landed_1,str_landed_2,str_attempts_1,str_attempts_2,str_received_1,str_received_2,str_avoided_1,str_avoided_2,str_percent_1,str_percent_2,td_landed_1,td_landed_2,td_attempts_1,td_attempts_2,td_received_1,td_received_2,td_avoided_1,td_avoided_2,td_percent_1,td_percent_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,sig_reg_mixture_1,sig_reg_percent_1,sig_reg_mixture_2,sig_reg_percent_2
7605,"April 27, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Nicolau vs. Perez,L,W,Welterweight Bout,Tim Means,Uros Medic,KO/TKO,1,2:09,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.0,1.0,1.0,0.0,7.0,7.0,17.0,12.0,7.0,7.0,5.0,10.0,41%,58%,10.0,11.0,21.0,16.0,11.0,10.0,5.0,11.0,0.4761904761904761,0.6875,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0%,0%,0.0,0.0,0.0,0.0,1:18,0:04,0.8095238095238095,0.4473684210526316,0.75,0.6428571428571429
7606,"April 27, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Nicolau vs. Perez,L,W,Featherweight Bout,Jonathan Pearce,David Onama,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Eric Colon 28 - 29. Sal D'amato 28 - 29. Jerin Valel 28 - 29.,0.0,0.0,0.0,0.0,57.0,58.0,129.0,104.0,58.0,57.0,46.0,72.0,44%,55%,87.0,66.0,165.0,115.0,66.0,87.0,49.0,78.0,0.5272727272727272,0.5739130434782609,5.0,0.0,14.0,1.0,0.0,5.0,1.0,9.0,35%,0%,1.0,1.0,1.0,5.0,4:49,2:15,0.7818181818181819,0.4897959183673469,0.9043478260869564,0.5662100456621004
7607,"April 27, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Nicolau vs. Perez,L,W,Heavyweight Bout,Austen Lane,Jhonata Diniz,KO/TKO,2,2:12,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,0.0,1.0,1.0,0.0,17.0,20.0,37.0,33.0,20.0,17.0,13.0,20.0,45%,60%,43.0,31.0,73.0,45.0,31.0,43.0,14.0,30.0,0.589041095890411,0.6888888888888889,1.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,25%,---,0.0,0.0,0.0,0.0,4:29,0:32,0.5068493150684932,0.5454545454545454,0.7333333333333333,0.6538461538461539
7608,"April 27, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Nicolau vs. Perez,L,W,Women's Flyweight Bout,Ariane da Silva,Karine Silva,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Adalaide Byrd 27 - 30. Mike Bell 28 - 29. Sal D'amato 28 - 29.,0.0,0.0,0.0,0.0,42.0,27.0,81.0,75.0,27.0,42.0,48.0,39.0,51%,36%,89.0,53.0,153.0,120.0,53.0,89.0,67.0,64.0,0.5816993464052288,0.4416666666666666,0.0,5.0,0.0,6.0,5.0,0.0,1.0,0.0,---,83%,0.0,0.0,0.0,0.0,2:06,7:32,0.5294117647058824,0.5598290598290598,0.625,0.4102564102564102
7609,"April 27, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Nicolau vs. Perez,L,W,Light Heavyweight Bout,Ryan Spann,Bogdan Guskov,KO/TKO,2,3:16,3 Rnd (5-5-5),Herb Dean,Punches to Head From Guard,0.0,1.0,1.0,0.0,15.0,31.0,38.0,48.0,31.0,15.0,17.0,23.0,39%,64%,20.0,49.0,44.0,67.0,49.0,20.0,18.0,24.0,0.4545454545454545,0.7313432835820896,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,33%,---,1.0,0.0,0.0,0.0,3:29,0:20,0.8636363636363636,0.4268292682926829,0.7164179104477612,0.6956521739130435
7610,"April 27, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Nicolau vs. Perez,L,W,Flyweight Bout,Matheus Nicolau,Alex Perez,KO/TKO,2,2:16,5 Rnd (5-5-5-5-5),Mark Smith,Punch to Head At Distance,0.0,1.0,1.0,0.0,22.0,28.0,55.0,71.0,28.0,22.0,43.0,33.0,40%,39%,22.0,28.0,55.0,71.0,28.0,22.0,43.0,33.0,0.4,0.3943661971830985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:00,0:02,1.0,0.4,1.0,0.3943661971830985
7611,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,Flyweight Bout,Alessandro Costa,Kevin Borjas,KO/TKO,2,1:35,3 Rnd (5-5-5),Joao Claudio Soares,Punches to Head From Mount,1.0,0.0,0.0,1.0,46.0,18.0,86.0,56.0,18.0,46.0,38.0,40.0,53%,32%,60.0,18.0,104.0,56.0,18.0,60.0,38.0,44.0,0.5769230769230769,0.3214285714285714,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0%,0%,0.0,0.0,0.0,0.0,0:43,0:00,0.8269230769230769,0.5578947368421052,1.0,0.3214285714285714
7612,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,Lightweight Bout,Ismael Bonfim,Vinc Pichel,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,Rafael Ferreira 27 - 30. Ben Cartlidge 27 - 30. David Lethaby 27 - 30.,0.0,0.0,0.0,0.0,111.0,61.0,216.0,142.0,61.0,111.0,81.0,105.0,51%,42%,112.0,64.0,217.0,147.0,64.0,112.0,83.0,105.0,0.5161290322580645,0.4353741496598639,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,50%,50%,0.0,0.0,0.0,0.0,0:30,0:29,0.9953917050691244,0.5150115473441108,0.9659863945578232,0.4325259515570934
7613,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,Women's Flyweight Bout,Dione Barbosa,Ernesta Kareckaite,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Fernando Portella,Fabio Alves 28 - 29. Sal D'amato 28 - 29. Dave Tirelli 28 - 29.,0.0,0.0,0.0,0.0,39.0,53.0,71.0,156.0,53.0,39.0,103.0,32.0,54%,33%,87.0,100.0,124.0,220.0,100.0,87.0,120.0,37.0,0.7016129032258065,0.4545454545454545,2.0,1.0,11.0,1.0,1.0,2.0,0.0,9.0,18%,100%,1.0,0.0,1.0,3.0,3:51,3:25,0.5725806451612904,0.6461538461538462,0.7090909090909091,0.4069148936170212
7614,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,Lightweight Bout,Mauricio Ruffy,Jamie Mullarkey,KO/TKO,1,4:42,3 Rnd (5-5-5),Osiris Maia,Punches to Head At Distance,1.0,0.0,0.0,1.0,25.0,14.0,40.0,38.0,14.0,25.0,24.0,15.0,62%,36%,25.0,14.0,40.0,38.0,14.0,25.0,24.0,15.0,0.625,0.3684210526315789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0%,---,0.0,0.0,0.0,0.0,0:04,0:00,1.0,0.625,1.0,0.3684210526315789
7615,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,L,W,Lightweight Bout,Joaquim Silva,Drakkar Klose,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Rafael Ferreira 28 - 29. Ben Cartlidge 28 - 29. David Lethaby 28 - 29.,1.0,0.0,0.0,1.0,59.0,70.0,93.0,123.0,70.0,59.0,53.0,34.0,63%,56%,143.0,96.0,179.0,151.0,96.0,143.0,55.0,36.0,0.7988826815642458,0.6357615894039735,0.0,0.0,1.0,7.0,0.0,0.0,7.0,1.0,0%,0%,1.0,0.0,0.0,0.0,0:55,5:33,0.5195530726256983,0.7426470588235294,0.8145695364238411,0.6058394160583942
7616,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,L,W,Lightweight Bout,Elves Brener,Myktybek Orolbai,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Fernando Portella,Fabio Alves 27 - 29. Sal D'amato 27 - 29. Dave Tirelli 27 - 29.,0.0,1.0,1.0,0.0,48.0,65.0,91.0,119.0,65.0,48.0,54.0,43.0,52%,54%,79.0,83.0,125.0,138.0,83.0,79.0,55.0,46.0,0.632,0.6014492753623188,3.0,5.0,6.0,17.0,5.0,3.0,12.0,3.0,50%,29%,0.0,0.0,2.0,0.0,2:55,7:12,0.728,0.5879629629629629,0.8623188405797102,0.5758754863813229
7617,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,L,W,Women's Strawweight Bout,Karolina Kowalkiewicz,Iasmin Lucindo,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Osiris Maia,Fabio Alves 27 - 30. Sal D'amato 27 - 30. Dave Tirelli 27 - 30.,0.0,0.0,0.0,0.0,42.0,83.0,111.0,136.0,83.0,42.0,53.0,69.0,37%,61%,47.0,91.0,119.0,144.0,91.0,47.0,53.0,72.0,0.3949579831932773,0.6319444444444444,0.0,2.0,2.0,6.0,2.0,0.0,4.0,2.0,0%,33%,0.0,0.0,0.0,0.0,0:00,5:56,0.9327731092436976,0.3869565217391304,0.9444444444444444,0.6214285714285714
7618,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,L,W,Featherweight Bout,Jack Shore,Joanderson Brito,TKO - Doctor's Stoppage,2,3:35,3 Rnd (5-5-5),Joao Claudio Soares,,0.0,0.0,0.0,0.0,24.0,30.0,40.0,56.0,30.0,24.0,26.0,16.0,60%,53%,31.0,57.0,47.0,86.0,57.0,31.0,29.0,16.0,0.6595744680851063,0.6627906976744186,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0%,100%,0.0,0.0,0.0,0.0,0:48,5:09,0.851063829787234,0.632183908045977,0.6511627906976745,0.6126760563380281
7619,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,L,W,Middleweight Bout,Paul Craig,Caio Borralho,KO/TKO,2,2:10,3 Rnd (5-5-5),Marc Goddard,Punches to Head At Distance,0.0,1.0,1.0,0.0,22.0,36.0,48.0,50.0,36.0,22.0,14.0,26.0,45%,72%,22.0,43.0,50.0,57.0,43.0,22.0,14.0,28.0,0.44,0.7543859649122807,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0%,---,0.0,0.0,0.0,0.0,0:30,0:19,0.96,0.4489795918367347,0.8771929824561403,0.7383177570093458
7620,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,Middleweight Bout,Michel Pereira,Ihor Potieria,Submission,1,0:54,3 Rnd (5-5-5),Fernando Portella,Guillotine Choke Standing,0.0,0.0,0.0,0.0,6.0,2.0,10.0,3.0,2.0,6.0,1.0,4.0,60%,66%,6.0,2.0,10.0,3.0,2.0,6.0,1.0,4.0,0.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,1.0,0.0,0.0,0.0,0:09,0:00,1.0,0.6,1.0,0.6666666666666666
7621,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,Light Heavyweight Bout,Anthony Smith,Vitor Petrino,Submission,1,2:00,3 Rnd (5-5-5),Osiris Maia,Guillotine Choke On Ground,0.0,0.0,0.0,0.0,11.0,10.0,20.0,22.0,10.0,11.0,12.0,9.0,55%,45%,11.0,10.0,20.0,22.0,10.0,11.0,12.0,9.0,0.55,0.4545454545454545,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,---,50%,1.0,0.0,0.0,0.0,0:00,0:14,1.0,0.55,1.0,0.4545454545454545
7622,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,Bantamweight Bout,Jose Aldo,Jonathan Martinez,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,Rafael Ferreira 27 - 30. Ben Cartlidge 27 - 30. David Lethaby 27 - 30.,0.0,0.0,0.0,0.0,77.0,52.0,139.0,118.0,52.0,77.0,66.0,62.0,55%,44%,101.0,80.0,174.0,151.0,80.0,101.0,71.0,73.0,0.5804597701149425,0.5298013245033113,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,50%,0%,0.0,0.0,0.0,0.0,1:45,1:20,0.7988505747126436,0.5686900958466453,0.7814569536423841,0.4907063197026022
7623,"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",UFC 301: Pantoja vs. Erceg,W,L,UFC Flyweight Title Bout,Alexandre Pantoja,Steve Erceg,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,Fabio Alves 47 - 48. Sal D'amato 47 - 48. Dave Tirelli 46 - 49.,0.0,0.0,0.0,0.0,125.0,111.0,242.0,212.0,111.0,125.0,101.0,117.0,51%,52%,143.0,129.0,262.0,233.0,129.0,143.0,104.0,119.0,0.5458015267175572,0.5536480686695279,9.0,1.0,19.0,6.0,1.0,9.0,5.0,10.0,47%,16%,0.0,0.0,0.0,1.0,8:15,0:32,0.9236641221374046,0.5317460317460317,0.9098712446351932,0.5393258426966292
7624,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,L,W,Women's Flyweight Bout,JJ Aldrich,Veronica Hardy,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Stewart,Henry Guery 28 - 29. Chris Lee 28 - 29. Rob Francis 28 - 29.,0.0,0.0,0.0,0.0,27.0,36.0,63.0,78.0,36.0,27.0,42.0,36.0,42%,46%,38.0,69.0,76.0,113.0,69.0,38.0,44.0,38.0,0.5,0.6106194690265486,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0%,---,0.0,0.0,0.0,0.0,5:09,0:01,0.8289473684210527,0.4676258992805755,0.6902654867256637,0.5497382198952879
7625,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,W,L,Flyweight Bout,Charles Johnson,Jake Hadley,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland,Brian Puccillo 28 - 29. Sal D'amato 28 - 29. Henry Guery 28 - 29.,1.0,0.0,0.0,1.0,70.0,48.0,168.0,128.0,48.0,70.0,80.0,98.0,41%,37%,88.0,50.0,188.0,130.0,50.0,88.0,80.0,100.0,0.4680851063829787,0.3846153846153846,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:19,2:12,0.8936170212765957,0.4438202247191011,0.9846153846153848,0.3798449612403101
7626,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,L,W,Welterweight Bout,Billy Ray Goff,Trey Waters,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Stewart,Sal D'amato 27 - 30. David Huyette 27 - 30. Travis Buesking 28 - 29.,0.0,0.0,0.0,0.0,116.0,96.0,249.0,225.0,96.0,116.0,129.0,133.0,46%,42%,129.0,107.0,265.0,236.0,107.0,129.0,129.0,136.0,0.4867924528301887,0.4533898305084746,1.0,0.0,12.0,1.0,0.0,1.0,1.0,11.0,8%,0%,0.0,1.0,0.0,1.0,4:06,0:00,0.939622641509434,0.4766536964980545,0.9533898305084746,0.4403470715835141
7627,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,W,L,Women's Strawweight Bout,Tabatha Ricci,Tecia Pennington,Decision - Split,3,5:00,3 Rnd (5-5-5),Nick Berens,Brian Puccillo 28 - 29. Rob Francis 29 - 28. Chris Lee 28 - 29.,0.0,0.0,0.0,0.0,54.0,80.0,143.0,219.0,80.0,54.0,139.0,89.0,37%,36%,94.0,92.0,186.0,231.0,92.0,94.0,139.0,92.0,0.5053763440860215,0.3982683982683982,1.0,0.0,10.0,2.0,0.0,1.0,2.0,9.0,10%,0%,0.0,0.0,0.0,0.0,5:15,0:04,0.7688172043010753,0.4498480243161094,0.948051948051948,0.3822222222222222
7628,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,L,W,Lightweight Bout,Terrance McKinney,Esteban Ribovics,KO/TKO,1,0:37,3 Rnd (5-5-5),Gary Copeland,Kick to Head At Distance,0.0,1.0,1.0,0.0,5.0,5.0,18.0,12.0,5.0,5.0,7.0,13.0,27%,41%,5.0,5.0,18.0,12.0,5.0,5.0,7.0,13.0,0.2777777777777778,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:00,0:00,1.0,0.2777777777777778,1.0,0.4166666666666667
7629,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,W,L,Lightweight Bout,Chase Hooper,Viacheslav Borshchev,Submission,2,3:00,3 Rnd (5-5-5),Keith Peterson,D'Arce Choke On Ground,1.0,0.0,0.0,1.0,62.0,2.0,109.0,6.0,2.0,62.0,4.0,47.0,56%,33%,129.0,2.0,217.0,6.0,2.0,129.0,4.0,88.0,0.5944700460829493,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,2.0,0.0,0.0,0.0,6:03,0:01,0.5023041474654378,0.5858895705521472,1.0,0.3333333333333333
7630,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,W,L,Heavyweight Bout,Waldo Cortes-Acosta,Robelis Despaigne,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Stewart,Chris Lee 26 - 30. David Huyette 27 - 30. Travis Buesking 27 - 30.,0.0,0.0,0.0,0.0,52.0,26.0,101.0,52.0,26.0,52.0,26.0,49.0,51%,50%,130.0,28.0,204.0,59.0,28.0,130.0,31.0,74.0,0.6372549019607843,0.4745762711864407,3.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,75%,---,1.0,0.0,0.0,0.0,9:49,0:19,0.4950980392156863,0.5967213114754099,0.8813559322033898,0.4864864864864865
7631,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,L,W,Featherweight Bout,Alex Caceres,Sean Woodson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Sal D'amato 28 - 29. Brian Puccillo 28 - 29. Henry Guery 27 - 30.,0.0,0.0,0.0,0.0,82.0,101.0,197.0,226.0,101.0,82.0,125.0,115.0,41%,44%,85.0,101.0,200.0,226.0,101.0,85.0,125.0,115.0,0.425,0.4469026548672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:12,0:00,0.985,0.4206549118387909,1.0,0.4469026548672566
7632,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,W,L,Lightweight Bout,Diego Ferreira,Mateusz Rebecki,KO/TKO,3,4:51,3 Rnd (5-5-5),Gary Copeland,Punches to Head From Mount,0.0,1.0,1.0,0.0,123.0,52.0,241.0,137.0,52.0,123.0,85.0,118.0,51%,37%,151.0,60.0,272.0,146.0,60.0,151.0,86.0,121.0,0.5551470588235294,0.410958904109589,3.0,4.0,3.0,5.0,4.0,3.0,1.0,0.0,100%,80%,0.0,0.0,0.0,0.0,2:12,2:26,0.8860294117647058,0.5341130604288499,0.9383561643835616,0.3957597173144876
7633,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,L,W,Light Heavyweight Bout,Alonzo Menifield,Carlos Ulberg,KO/TKO,1,0:12,3 Rnd (5-5-5),Nick Berens,Punches to Head At Distance,0.0,1.0,1.0,0.0,1.0,7.0,4.0,11.0,7.0,1.0,4.0,3.0,25%,63%,1.0,7.0,4.0,11.0,7.0,1.0,4.0,3.0,0.25,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:00,0:02,1.0,0.25,1.0,0.6363636363636364
7634,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,W,L,Welterweight Bout,Joaquin Buckley,Nursulton Ruziboev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Henry Guery 27 - 30. Chris Lee 26 - 30. Sal D'amato 27 - 29.,1.0,0.0,0.0,1.0,86.0,31.0,156.0,72.0,31.0,86.0,41.0,70.0,55%,43%,113.0,43.0,187.0,87.0,43.0,113.0,44.0,74.0,0.6042780748663101,0.4942528735632184,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100%,---,0.0,0.0,1.0,1.0,5:30,0:34,0.8342245989304813,0.5801749271137027,0.8275862068965517,0.4654088050314465
7635,"May 11, 2024","St. Louis, Missouri, USA",UFC Fight Night: Lewis vs. Nascimento,W,L,Heavyweight Bout,Derrick Lewis,Rodrigo Nascimento,KO/TKO,3,0:49,5 Rnd (5-5-5-5-5),Jason Herzog,Punch to Head At Distance,1.0,0.0,0.0,1.0,41.0,27.0,75.0,41.0,27.0,41.0,14.0,34.0,54%,65%,47.0,72.0,81.0,92.0,72.0,47.0,20.0,34.0,0.5802469135802469,0.782608695652174,1.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,25%,100%,0.0,0.0,1.0,0.0,3:23,4:46,0.925925925925926,0.5641025641025641,0.4456521739130434,0.7443609022556391
7636,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,W,L,Women's Strawweight Bout,Vanessa Demopoulos,Emily Ducote,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 28 - 29. Derek Cleary 29 - 28. Ron McCarthy 28 - 29.,0.0,0.0,0.0,0.0,109.0,143.0,293.0,214.0,143.0,109.0,71.0,184.0,37%,66%,126.0,147.0,311.0,218.0,147.0,126.0,71.0,185.0,0.405144694533762,0.6743119266055045,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0%,---,0.0,0.0,0.0,0.0,0:00,0:46,0.9421221864951768,0.3890728476821192,0.981651376146789,0.6712962962962963
7637,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,W,L,Bantamweight Bout,Alatengheili,Kleydson Rodrigues,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Mike Bell 27 - 30. Junichiro Kamijo 27 - 30. Chris Lee 27 - 30.,0.0,0.0,0.0,0.0,18.0,37.0,59.0,88.0,37.0,18.0,51.0,41.0,30%,42%,107.0,70.0,183.0,126.0,70.0,107.0,56.0,76.0,0.5846994535519126,0.5555555555555556,3.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,75%,0%,0.0,0.0,0.0,0.0,8:16,0:30,0.3224043715846995,0.5165289256198347,0.6984126984126984,0.5
7638,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,L,W,Women's Strawweight Bout,Piera Rodriguez,Ariane Carnelossi,DQ,2,3:16,3 Rnd (5-5-5),Mark Smith,Headbutt by Rodriguez,1.0,0.0,0.0,1.0,40.0,16.0,81.0,49.0,16.0,40.0,33.0,41.0,49%,32%,51.0,46.0,102.0,89.0,46.0,51.0,43.0,51.0,0.5,0.5168539325842697,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,50%,---,0.0,0.0,0.0,0.0,3:53,0:00,0.7941176470588235,0.4972677595628415,0.550561797752809,0.4492753623188406
7639,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,W,L,Middleweight Bout,Abus Magomedov,Warlley Alves,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Derek Cleary 26 - 30. Chris Lee 26 - 30. Tony Weeks 26 - 30.,0.0,0.0,0.0,0.0,22.0,16.0,44.0,38.0,16.0,22.0,22.0,22.0,50%,42%,98.0,17.0,168.0,39.0,17.0,98.0,22.0,70.0,0.5833333333333334,0.4358974358974359,6.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,85%,---,0.0,0.0,0.0,0.0,11:56,0:37,0.2619047619047619,0.5660377358490566,0.9743589743589745,0.4285714285714285
7640,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,L,W,Women's Bantamweight Bout,Tamires Vidal,Melissa Gatto,KO/TKO,3,0:37,3 Rnd (5-5-5),Chris Tognoni,Punch to Body At Distance,0.0,0.0,0.0,0.0,15.0,30.0,29.0,52.0,30.0,15.0,22.0,14.0,51%,57%,50.0,120.0,66.0,163.0,120.0,50.0,43.0,16.0,0.7575757575757576,0.7361963190184049,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,---,100%,1.0,1.0,0.0,0.0,0:53,6:58,0.4393939393939394,0.6842105263157895,0.3190184049079754,0.6976744186046512
7641,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,W,L,Light Heavyweight Bout,Oumar Sy,Tuco Tokkos,Submission,1,3:43,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,0.0,1.0,2.0,0%,75%,1.0,4.0,8.0,5.0,4.0,1.0,1.0,7.0,0.125,0.8,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,66%,---,1.0,0.0,0.0,0.0,3:30,0:00,0.25,0.1,0.8,0.7777777777777778
7642,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,L,W,Lightweight Bout,Victor Martinez,Tom Nolan,KO/TKO,1,3:50,3 Rnd (5-5-5),Mark Smith,Knee to Body In Clinch,1.0,0.0,0.0,1.0,18.0,33.0,26.0,64.0,33.0,18.0,31.0,8.0,69%,51%,20.0,41.0,29.0,72.0,41.0,20.0,31.0,9.0,0.6896551724137931,0.5694444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0%,---,0.0,0.0,0.0,0.0,0:48,0:02,0.896551724137931,0.6909090909090909,0.8888888888888888,0.5441176470588235
7643,"May 18, 2024","Las Vegas, Nevada, USA",UFC Fight Night: Barboza vs. Murphy,L,W,Women's Strawweight Bout,Luana Pinheiro,Angela Hill,Submission,2,4:12,3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Bottom Guard,0.0,0.0,0.0,0.0,17.0,28.0,60.0,79.0,28.0,17.0,51.0,43.0,28%,35%,25.0,39.0,77.0,91.0,39.0,25.0,52.0,52.0,0.3246753246753247,0.4285714285714285,1.0,2.0,7.0,6.0,2.0,1.0,4.0,6.0,14%,33%,0.0,1.0,0.0,1.0,0:04,3:06,0.7792207792207793,0.3065693430656934,0.8681318681318682,0.3941176470588235
